User ID,User name,User influence,Tweet text,Tweet ID,Posting date,Retweets,Hash tags,Mentions,Links
bollyhungama,Bollywood Hungama,Influential,. @SrBachchan shoots for Kalyan Jewelers ad with South stars ,http://twitter.com/bollyhungama/status/357469205429354496,2013-07-17,2,,@SrBachchan,
kankanac,KANKANA,,@SrBachchan hahahah...agree...they have LOTSSS of free time ,http://twitter.com/kankanac/status/356486754892656640,2013-07-14,0,,@SrBachchan,
luvbachchan,Bachchan Fans Indo,,@AbhiAsh_IndoFc hopely me can joined too amitji.. @SrBachchan its so far... frm me ,http://twitter.com/luvbachchan/status/357591551901315072,2013-07-17,0,,"@AbhiAsh_IndoFc,@SrBachchan",
banerjeerb,Rajib Banerjee,,@AbhiAsh_IndoFc @SrBachchan @juniorbachchan he must be reading our tweets & we R all looking forward 2 his kind response ,http://twitter.com/banerjeerb/status/357946588515147777,2013-07-18,0,,"@AbhiAsh_IndoFc,@SrBachchan,@juniorbachchan",
imanjuwarrier,Manju warrier,,with @SrBachchan During #KalyanJewellers TVC Ad  ,http://twitter.com/imanjuwarrier/status/357178876524363776,2013-07-16,2,#KalyanJewellers,@SrBachchan,"http://t.co/5Ei5QaIbe1"""
ovaishashmi,ovais hashmi,,@SrBachchan Sir I waited for you in IIFA macau but got disappointed when u couldn't make it. TnkGod JrB was there and he rocked. C u in US ,http://twitter.com/ovaishashmi/status/358168729651118080,2013-07-19,0,,@SrBachchan,
143_priyanka,priyanka,,@SrBachchan So long..Yes... But its difficult to achieve a thought in reality. Its a dark line between mental ability & physical ability.. ,http://twitter.com/143_priyanka/status/358281676406800384,2013-07-19,0,,@SrBachchan,
anatmagen,ANAT MAGEN,,@SrBachchan thank God you are here to correct this naughty typo my dear:)))my sweet hero!!!!! ,http://twitter.com/anatmagen/status/356134817659760640,2013-07-13,0,,@SrBachchan,
daisymdaisy,Daisy,,"@SrBachchan I have an English nanny who is willing to take up the duty of putting you to bed on time, a spank too!   ",http://twitter.com/daisymdaisy/status/357606684773974016,2013-07-17,0,,@SrBachchan,https://t.co/9iiNJ5KSSL
nadaemad423,nada,,@CokyCrazyByAB @SrBachchan @amal_hamam I hope so ,http://twitter.com/nadaemad423/status/357970817486831616,2013-07-18,0,,"@CokyCrazyByAB,@SrBachchan,@amal_hamam",
bollyhungama,Bollywood Hungama,Influential,. @SrBachchan receives Lifetime Achievement award from WWI  ,http://twitter.com/bollyhungama/status/357748844928319488,2013-07-18,2,,@SrBachchan,http://t.co/aocR0OcOGE
akkitalks,Akshay kumar,,@NaamHaiBoss nd congo bhau @SrBachchan ,http://twitter.com/akkitalks/status/356492250261368832,2013-07-14,0,,"@NaamHaiBoss,@SrBachchan",
claudiasrkians,♥ Claudia SRKian ♥,,@hermeskhan @SrBachchan @iamsrk Thanks u <33 ,http://twitter.com/claudiasrkians/status/358191537278033920,2013-07-19,0,,"@hermeskhan,@SrBachchan,@iamsrk",
nitishmurthy,Nitish Murthy,,@SrBachchan Check this out :  - Top 10 lists of everything. ,http://twitter.com/nitishmurthy/status/356846379399774208,2013-07-15,2072,,@SrBachchan,
chavanrams,Rameshwar Chavan,,@SrBachchan Good Night Sir From This Beautiful Platform.. :))) ,http://twitter.com/chavanrams/status/356863690890416129,2013-07-15,0,,@SrBachchan,
anatmagen,ANAT MAGEN,,@LUVBACHCHAN you can write on his Blog......:))) he reads @SrBachchan everything:)))) @juniorbachchan ,http://twitter.com/anatmagen/status/356797716896030722,2013-07-15,0,,"@LUVBACHCHAN,@SrBachchan,@juniorbachchan",
abhiash_indofc,AbhishekAishwaryaLuv,,@SrBachchan sir ji.... look like our mention lost na... #sadness... u cant give us ur love :(:*: @Nazuk__kali ,http://twitter.com/abhiash_indofc/status/357604747294945280,2013-07-17,0,#sadness,"@SrBachchan,@Nazuk__kali",
nazminakthar,Nazmin Akthar,,@SrBachchan Could you write a poem for this project? 💗  ,http://twitter.com/nazminakthar/status/356844838160842753,2013-07-15,156,,@SrBachchan,http://t.co/JGaHKzL8Vb
sanchi_cool,Sanchi Agarwal,,@SrBachchan sr bachan.....its a token to love and affection......when u smile a lil and say shukriya... ,http://twitter.com/sanchi_cool/status/358288868639911937,2013-07-19,0,,@SrBachchan,
ilanasegev35,ilana segev- SINGER,,@SrBachchan MY LIFE STORY SIR.. BUT I HAVE LEARND TO JUST SMILE AND WALK AWAY..:-( THE BEST REVANGE ,http://twitter.com/ilanasegev35/status/356486934798938114,2013-07-14,0,,@SrBachchan,
aishwarya135,Aishwarya,,@ilanasegev35 ooh thankyou :-D lets trend it #Nostalgia ;-)@MosesSapir @SrBachchan ,http://twitter.com/aishwarya135/status/356855623813574656,2013-07-15,0,#Nostalgia,"@ilanasegev35,@SrBachchan",
bollywoodmylove,BollywoodMyLove,,@ShahiDilara @SrBachchan big smile for you *___* ,http://twitter.com/bollywoodmylove/status/357618399406325760,2013-07-17,0,,"@ShahiDilara,@SrBachchan",
poothegr8,poonam bhuwalka,,@LUVBACHCHAN @AbhiAsh_IndoFc @SrBachchan ...Outstandin:-):-):-):-) ,http://twitter.com/poothegr8/status/357834080290734081,2013-07-18,0,,"@LUVBACHCHAN,@AbhiAsh_IndoFc,@SrBachchan",
kankanac,KANKANA,,"@SrBachchan we keep on refreshing our twitter page to see your last tweet/reply, then we reply again... Wow love this moment on twitter.. ",http://twitter.com/kankanac/status/358282941421465600,2013-07-19,0,,@SrBachchan,
abhiash_indofc,AbhishekAishwaryaLuv,,"For All @juniorbachchan Aishwarya and @srbachchan Fans In Indonesia centre Time Zone,... Time to IFTAR,...  ""HAPPY IFTAR"" ",http://twitter.com/abhiash_indofc/status/356357125217325056,2013-07-14,0,,"@juniorbachchan,@srbachchan",
maryam_r1990,Maryam,,@SrBachchan still i do it always :P :D  ,http://twitter.com/maryam_r1990/status/356132610214346752,2013-07-13,0,,@SrBachchan,http://t.co/Qn0a3P9qAx
prernaa_s,Prerana,,#NowWatching Black.  Rani Mukerji and @SrBachchan at their best. Not one dull moment. Redefining cinema till today. ,http://twitter.com/prernaa_s/status/356137489976668161,2013-07-13,0,#NowWatching,@SrBachchan,
srkajol_96,♥ SRKAJOL 4ever ♥,,@SrBachchan Sir please one reply to your big fan from germany:) I adore you! and your family ♥ AISH ABHI JAYA ♥ You all are great! pls reply ,http://twitter.com/srkajol_96/status/356856042883268608,2013-07-15,0,,@SrBachchan,
ramanjpa,Raman Agrawal,,@SrBachchan आप एक महान चरित्र के व्यक्ति हैं । ,http://twitter.com/ramanjpa/status/356145522987372544,2013-07-13,0,,@SrBachchan,
anatmagen,ANAT MAGEN,,@LUVBACHCHAN  no..he is here Right my @SrBachchan dear Sir?:)))))  he is always here:)) @juniorbachchan ,http://twitter.com/anatmagen/status/356860516490149888,2013-07-15,0,,"@LUVBACHCHAN,@SrBachchan,@juniorbachchan",
poothegr8,poonam bhuwalka,,@LUVBACHCHAN @SrBachchan ...love u alll loads n loads. . {{{{}}}} ,http://twitter.com/poothegr8/status/356335123173605376,2013-07-14,0,,"@LUVBACHCHAN,@SrBachchan",
anatmagen,ANAT MAGEN,,@SrBachchan ooohhh God............my feelings for you are so strong......you know i am your Royal Tigress..and Tigers are always strong:)))) ,http://twitter.com/anatmagen/status/357608462387130368,2013-07-17,0,,@SrBachchan,
yasmeenhussain7,♠SRKREPLYTITLIYASOO♠,,@lavishpatni07 @SrBachchan lol copy cat my question :p ,http://twitter.com/yasmeenhussain7/status/358295105246990336,2013-07-19,0,,"@lavishpatni07,@SrBachchan",
banerjeerb,Rajib Banerjee,,"@imneer @SrBachchan thanx.......bhai, love u ",http://twitter.com/banerjeerb/status/356858447955890178,2013-07-15,0,,"@imneer,@SrBachchan",
banerjeerb,Rajib Banerjee,,@AbhiAsh_IndoFc @SrBachchan @juniorbachchan absolutely....because we can live without bread but we can't without.......BigB ,http://twitter.com/banerjeerb/status/357943283546193920,2013-07-18,0,,"@AbhiAsh_IndoFc,@SrBachchan,@juniorbachchan",
ilanasegev35,ilana segev- SINGER,,@nasimash_ashir @SrBachchan ONE DAY I WILL SPEAK HINDI BETTER THEN U GUYS. MARK MY WORDS!! ,http://twitter.com/ilanasegev35/status/356842909011685378,2013-07-15,0,,"@nasimash_ashir,@SrBachchan",
maryam_r1990,Maryam,,@SrBachchan LOVE U ♥  ,http://twitter.com/maryam_r1990/status/356332681904136192,2013-07-14,0,,@SrBachchan,
bigb_fb_group,kishore bhatt EF,, Amitabh Bachchan Condolence To Pran @srbachchan ,http://twitter.com/bigb_fb_group/status/356019239485849601,2013-07-13,0,,@srbachchan,
dj_tommy_bond,TOMMY BOND BACHCHAN,,@SrBachchan  ,http://twitter.com/dj_tommy_bond/status/356858849996722176,2013-07-15,0,,@SrBachchan,
ilanasegev35,ilana segev- SINGER,,@rampalarjun @SrBachchan LOVE U BOTH GUYSSSSSSS ,http://twitter.com/ilanasegev35/status/357004160501166080,2013-07-15,0,,"@rampalarjun,@SrBachchan",
alaamixed,Alaa Srk,,@SrBachchan please wish my friend @ArianaaSidiqiS  a happy bday..we love u ji ♥ ,http://twitter.com/alaamixed/status/356495442474827777,2013-07-14,0,,"@SrBachchan,@ArianaaSidiqiS",
kankanac,KANKANA,,"@SrBachchan we keep on refreshing our twitter page to see your last tweet/reply, then we reply again... Wow love this moment on twitter.. ",http://twitter.com/kankanac/status/358282941421465600,2013-07-19,0,,@SrBachchan,
abhiash_indofc,AbhishekAishwaryaLuv,,"For All @juniorbachchan Aishwarya and @srbachchan Fans In Indonesia centre Time Zone,... Time to IFTAR,...  ""HAPPY IFTAR"" ",http://twitter.com/abhiash_indofc/status/356357125217325056,2013-07-14,0,,"@juniorbachchan,@srbachchan",
imneer,Neeraj Sharma ®,, Prayer Meet To Remember Late Actor Pran @srbachchan ,http://twitter.com/imneer/status/356830363135385600,2013-07-15,3,,@srbachchan,
mdnasimmlt,MOHAMMAD NASIM,,Shraddha kapoor with @SrBachchan (@Shraddhakapoor)  ,http://twitter.com/mdnasimmlt/status/358170573790539776,2013-07-19,2,,@SrBachchan,http://t.co/FaldazryLS
khanshahrukh904,Himanshu Singh,,@SrBachchan sir please see this made it for u pleasee  ,http://twitter.com/khanshahrukh904/status/356137494670098433,2013-07-13,2,,@SrBachchan,http://t.co/hnqJNHabjd
saggar3489,sagar parekh,,"The face is the mirror of the mind, and the eyes without speaking confess the secrets of the heart.....--- @SrBachchan @ilanasegev35 ",http://twitter.com/saggar3489/status/356486194512674818,2013-07-14,0,,"@SrBachchan,@ilanasegev35",
maryam_r1990,Maryam,,@SrBachchan Give me some attention plz  ,http://twitter.com/maryam_r1990/status/356138433279819777,2013-07-13,0,,@SrBachchan,http://t.co/sp73ErZ9hJ
seharpisces,SEHRISH,,"“You betray your true self, when you do not follow the hearts desire, for what the heart is attracted to, is your destiny.” @SrBachchan ",http://twitter.com/seharpisces/status/355951483306516480,2013-07-13,0,,@SrBachchan,
seharpisces,SEHRISH,,"“There are only two ways to live your life. One is as though nothing is a miracle. The other is as if everything is"" @SrBachchan ",http://twitter.com/seharpisces/status/358285883989954562,2013-07-19,0,,@SrBachchan,
abhiash_indofc,AbhishekAishwaryaLuv,,"""@SrBachchan: @LUVBACHCHAN @MukherjiRatna so many replies given""congrate ",http://twitter.com/abhiash_indofc/status/357648629185511424,2013-07-17,0,,"@LUVBACHCHAN,@MukherjiRatna",
lohapurush,Mat Bhaag Harsh,,"RT ""@SrBachchan: T-341 @KajuBadamChor Y not? I'll fllw u back."" ",http://twitter.com/lohapurush/status/357045726510981120,2013-07-16,0,,@KajuBadamChor,
lyricistmeenu,Meenu Singh ★,,@SrBachchan i need ur love.....if u cn pls aaj ek hug de dena ......:(( ,http://twitter.com/lyricistmeenu/status/356823058352316416,2013-07-15,0,,@SrBachchan,
alaamixed,Alaa Srk,,@SrBachchan can u pls wish my friend @ArianaaSidiqiS a happy bday ..pls ji ,http://twitter.com/alaamixed/status/356851572451442691,2013-07-15,0,,"@SrBachchan,@ArianaaSidiqiS",
abhiash_indofc,AbhishekAishwaryaLuv,,@SrBachchan ouh poor u sir ji.... but listen music can be lil help..to lil enjoy... sir Indonesia fans doing suhoor now fr fasting tomorrow. ,http://twitter.com/abhiash_indofc/status/357602081504378880,2013-07-17,0,,@SrBachchan,
anatmagen,ANAT MAGEN,,@SrBachchan i can feel how much you want to be part of all the young and talent my dear...but...all want to be YOU...so.....what to do??? ,http://twitter.com/anatmagen/status/357956925217972224,2013-07-18,0,,@SrBachchan,
yashna_chawla,Yashna Chawla,,"""@SrBachchan Sirji,hope u r having quality time wit d piano.R u aware of cabinet's approval on #IrBM. I'm concerned abt men being penalised ",http://twitter.com/yashna_chawla/status/357610300385669121,2013-07-17,0,#IrBM,,
ramansainii,Raman,,@SrBachchan bachchan sir introduce my friend @sgera19 to Hrithik Roshan. ,http://twitter.com/ramansainii/status/357358748643229696,2013-07-16,0,,"@SrBachchan,@sgera19",
edakalluchandru,Chandrashekar,,"With the great and most humble, @SrBachchan. It was wonderful meeting him ",http://twitter.com/edakalluchandru/status/357329380982259712,2013-07-16,0,,@SrBachchan,
walaalolylovely,WALAA L ♔ZAKARIYA,,@AbhiAsh_IndoFc HAHAHA  @SrBachchan WILL GIVE U LOVE SOON INSHALLAH.. ,http://twitter.com/walaalolylovely/status/358314803388891136,2013-07-19,0,,"@AbhiAsh_IndoFc,@SrBachchan",
abhiash_indofc,AbhishekAishwaryaLuv,,We want to visit #India not cz tajmahal but cz The Bachchan Family... @srbachchan @juniorbachchan Aishwarya.... love them All :-):-):-) ,http://twitter.com/abhiash_indofc/status/357940777034326016,2013-07-18,0,#India,"@srbachchan,@juniorbachchan",
nasimash_ashir,Ashir Javed Mattoo,,"DAY 1916 Jalsa, Mumbai July 14, 2013 Sun 11:39 PM  The Sunday of many years and many hues stares @SrBachchan all beloved Ef blog is up ",http://twitter.com/nasimash_ashir/status/356502167022080001,2013-07-14,0,,@SrBachchan,
vishal_filmbuff,Vishal A. Singh,,"Current actors should consider themselves khush""Naseeb"" that @SrBachchan Sir and Rishi Kapoor Sahab together have invented 60+ Hero roles. ",http://twitter.com/vishal_filmbuff/status/357495846092275712,2013-07-17,0,,@SrBachchan,
maryam_r1990,Maryam,,@SrBachchan a big crazy hug {{{{{{{{{{{{{{{{{{{{{{{{{{{{{}}}}}}}}}}}}}}}}}}}}}}}}}}}}  ,http://twitter.com/maryam_r1990/status/356134236949983233,2013-07-13,0,,@SrBachchan,http://t.co/FKivipf8dM
kankanac,KANKANA,,@1mgupta @poothegr8 @SrBachchan AGREEEEE ,http://twitter.com/kankanac/status/356851354104373249,2013-07-15,0,,"@1mgupta,@poothegr8,@SrBachchan",
abhiash_indofc,AbhishekAishwaryaLuv,,@SrBachchan ouh so sadness..... u not seen us anymore ;(:(:(  @MukherjiRatna ,http://twitter.com/abhiash_indofc/status/357606899488796672,2013-07-17,0,,"@SrBachchan,@MukherjiRatna",
maryam_r1990,Maryam,,@SrBachchan sir let's do sport together.. ,http://twitter.com/maryam_r1990/status/356489239577366528,2013-07-14,0,,@SrBachchan,
luvbachchan,Bachchan Fans Indo,,"@AbhiAsh_IndoFc @juniorbachchan @SrBachchan happy IFTAR,... ",http://twitter.com/luvbachchan/status/356358854268817408,2013-07-14,0,,"@AbhiAsh_IndoFc,@juniorbachchan,@SrBachchan",
kelkarmohit,Mohit Kelkar,,@SrBachchan ask them to stop twisting and start tweeting sir.. thats more fun.. :-) ,http://twitter.com/kelkarmohit/status/356489246405705729,2013-07-14,0,,@SrBachchan,
tunai_debaleena,Shaheer's Supergirl,,"@srbachchan Good Night..Sleep tight.. :)) lots of love,respect & prayers.. Keep smiling :)) ",http://twitter.com/tunai_debaleena/status/356142823587848194,2013-07-13,0,,@srbachchan,
sachindhole,Sachin Dhole,,"@SrBachchan  Good Catch! Or, perhaps Manish Tewari is the new Rambo...6,000 rescued in 15 minutes flat ",http://twitter.com/sachindhole/status/357156594108207104,2013-07-16,0,,@SrBachchan,
_pppranav,♛ Pranav Parab,,THE GREAT @SrBachchan IN AN AWESOME MOOD TODAY.. LOVING EVERY BIT OF HIS TWEETS.. HAHAHAHHAHAHAHAHHAHAH.. ,http://twitter.com/_pppranav/status/356136246562652162,2013-07-13,0,,@SrBachchan,
akhileshsony,№body,,@lyricistmeenu Wah!! Kya baat kya baat kya baat ... @srbachchan ,http://twitter.com/akhileshsony/status/356331914627514370,2013-07-14,0,,"@lyricistmeenu,@srbachchan",
asif_bachchan,Asif Iqbal,,@SrBachchan they got no life that's why n they want others to be miserable like them jealousy is an evil thing but ends up destroying them ,http://twitter.com/asif_bachchan/status/356487489151700992,2013-07-14,0,,@SrBachchan,
sandyloves2eat,Sandeep singh chib,,"@SrBachchan I use to imitate you. Khayi ke pan banaras wala, with some eatable in my mouth.. hahaha ",http://twitter.com/sandyloves2eat/status/357220873918361600,2013-07-19,0,,@SrBachchan,
claudiasrkians,♥ Claudia SRKian ♥,,@SrBachchan @rdarkknight Music can quickly change the mood for the better or worse. I always Lyrics Hindi improve mood. ,http://twitter.com/claudiasrkians/status/357534096903258113,2013-07-17,0,,"@SrBachchan,@rdarkknight",
luvbachchan,Bachchan Fans Indo,,@AbhiAsh_IndoFc yeah iam ready... :-):-):-):-):-) @juniorbachchan @SrBachchan ,http://twitter.com/luvbachchan/status/357576087766712320,2013-07-17,0,,"@AbhiAsh_IndoFc,@juniorbachchan,@SrBachchan",
bigb_fb_group,kishore bhatt EF,, India News: Top news of the hour @srbachchan ,http://twitter.com/bigb_fb_group/status/356018631248846848,2013-07-13,0,,@srbachchan,
srkkidewani1,SHAHRUKH'S DEEWANI,,@yasmeenhussain7 @SrBachchan congratulations yasoooooo ,http://twitter.com/srkkidewani1/status/358324596946530304,2013-07-19,0,,"@yasmeenhussain7,@SrBachchan",
sgsashar,SASH Ash:),,@AbhiAsh_IndoFc hahaha. Aww so cute and chubby lol @juniorbachchan @SrBachchan ,http://twitter.com/sgsashar/status/356276547860168707,2013-07-13,0,,"@AbhiAsh_IndoFc,@juniorbachchan,@SrBachchan",
santonu07,Santonu Mukherjee,,@SrBachchan thank you sir for the blessing and wishes. Please receive his pronam  @Mousumimukher13 ,http://twitter.com/santonu07/status/356490345439166464,2013-07-14,0,,"@SrBachchan,@Mousumimukher13",
abhiash_indofc,AbhishekAishwaryaLuv,,[Pict] beautifull painting from student @wisling_wood for @srbachchan after convo w them ♥♡♥♡ congrate amitji  ,http://twitter.com/abhiash_indofc/status/357788355368480769,2013-07-18,2,,"@wisling_wood,@srbachchan",http://t.co/BIPbS0GSVK
poothegr8,poonam bhuwalka,,Rajesh Khanna and Kishore Kumar Songs |Jukebox| - HQ:  via @youtube @srbachchan..Rajesh khanna n Kishore da..Tribute ,http://twitter.com/poothegr8/status/357874978949050371,2013-07-18,0,,"@youtube,@srbachchan",http://t.co/A3J7WtgHhP
rakshasony,Rakshasony,,Give a min to read.. @AnupamPkher @ApurvaBhelke @SrBachchan @PritishNandy #MustRead #Women ,http://twitter.com/rakshasony/status/358088536504811521,2013-07-18,2,"#MustRead,#Women","@AnupamPkher,@ApurvaBhelke,@SrBachchan,@PritishNandy",
banerjeerb,Rajib Banerjee,,@walaalolylovely @SrBachchan hope U will definitely get ur B'day blessings from our God.... ,http://twitter.com/banerjeerb/status/357211052028596224,2013-07-16,0,,"@walaalolylovely,@SrBachchan",
claudiasrkians,♥ Claudia SRKian ♥,,@rdarkknight @SrBachchan @iamsrk ^.^ ,http://twitter.com/claudiasrkians/status/357588867689357313,2013-07-17,0,,"@rdarkknight,@SrBachchan,@iamsrk",
rizkhan_k,Rizwan A  Khan,,"@SrBachchan ..sir we r nt in a state to afford u for promotion,,so if u could do it free wud have been a grt help:)  ",http://twitter.com/rizkhan_k/status/357973785057566723,2013-07-18,0,,@SrBachchan,http://t.co/pWZ9ui0sVt
devc_04,Dev.C,,@NarmeenMalik1 @aaliyahkhan_ @SrBachchan EEEEHHHHHHH ,http://twitter.com/devc_04/status/358249395004780545,2013-07-19,0,,"@NarmeenMalik1,@aaliyahkhan_,@SrBachchan",
mousumimukher13,EF Mousumi mukherjee,,"@SrBachchan DAY 1915(i) - Jalsa, Mumbai  July 13/14,  2013             Sat/Sun  1:50 am A most moving piece.. ",http://twitter.com/mousumimukher13/status/356150667385118720,2013-07-13,0,,@SrBachchan,
dr_spk,Shyam Kelavkar,,"@SrBachchan Sir, please retweet this interview of yours, its the best one with hardly any hits on youtube. Thankyou ",http://twitter.com/dr_spk/status/357215348589727744,2013-07-16,6,,@SrBachchan,
seharpisces,SEHRISH,,"“Love is seeking the missing piece to your happiness, make sure whoever you choose, fits in perfectly with your own ways.” @SrBachchan ",http://twitter.com/seharpisces/status/356283452787662850,2013-07-13,0,,@SrBachchan,
rjsadiasattar,SadiaSattar,,@SrBachchan your die hard fan from Pakistan & rj. Can I please interview you if feasible ??? Best ,http://twitter.com/rjsadiasattar/status/357605915131781122,2013-07-17,0,,@SrBachchan,
starfan107,Rishi,,@SrBachchan  ,http://twitter.com/starfan107/status/356332166491283456,2013-07-14,2,,@SrBachchan,
rjsadiasattar,SadiaSattar,,@SrBachchan your die hard fan from Pakistan & rj. Can I please interview you if feasible ??? Best ,http://twitter.com/rjsadiasattar/status/357605915131781122,2013-07-17,0,,@SrBachchan,
akhileshsony,№body,,@lyricistmeenu Mithai aa gayi aap ki ... daud ke aao :D >> @SrBachchan ,http://twitter.com/akhileshsony/status/356330837379264512,2013-07-14,0,,"@lyricistmeenu,@SrBachchan",
piyu044,✽ Prem's Priya ✽,,HAHA @SrBachchan is just Amazing! Kolahpuri Chappal lolzzz #Suhaag ,http://twitter.com/piyu044/status/358146308709679104,2013-07-19,0,#Suhaag,@SrBachchan,
rubina_bigb_ef,Rubina Mulchandani,,@SrBachchan that's a great thought sir.. will help spread awareness.. How are u? Long day today rite? U must b tired.. warm hugs.. :) ,http://twitter.com/rubina_bigb_ef/status/357595412011548672,2013-07-17,0,,@SrBachchan,
abhiash_indofc,AbhishekAishwaryaLuv,,"@walaalolylovely hehehe yup  @SrBachchan , we too excited too.... next month for satyagraha yay ",http://twitter.com/abhiash_indofc/status/357944145781854209,2013-07-18,0,,"@walaalolylovely,@SrBachchan",
anumalhotra2013,Anu Malhotra,,"@SrBachchan  good eve :) Music can get one into an altered state of consciousness, where our soul can soar into different realities.. ",http://twitter.com/anumalhotra2013/status/357223001072214017,2013-07-16,0,,@SrBachchan,
ilanasegev35,ilana segev- SINGER,,@saggar3489  very true  @SrBachchan ,http://twitter.com/ilanasegev35/status/356838849189654530,2013-07-15,0,,"@saggar3489,@SrBachchan",
abhiash_indofc,AbhishekAishwaryaLuv,,"OmG, .. No,...flooaded,..pls GOD help us,...help our city,...:( :( :( @srbachchan wishes us,... ",http://twitter.com/abhiash_indofc/status/356144357595815936,2013-07-13,0,,@srbachchan,
abhiash_indofc,AbhishekAishwaryaLuv,,"@walaalolylovely hehehe,..finally he @SrBachchan feel what us feel if he not give us love,..#opps ",http://twitter.com/abhiash_indofc/status/358317556131573761,2013-07-19,0,,"@walaalolylovely,@SrBachchan",
poothegr8,poonam bhuwalka,,Rajesh Khanna and Kishore Kumar Songs |Jukebox| - HQ:  via @youtube @srbachchan..Rajesh khanna n Kishore da..Tribute ,http://twitter.com/poothegr8/status/357874978949050371,2013-07-18,0,,"@youtube,@srbachchan",http://t.co/A3J7WtgHhP
rakshasony,Rakshasony,,Give a min to read.. @AnupamPkher @ApurvaBhelke @SrBachchan @PritishNandy #MustRead #Women ,http://twitter.com/rakshasony/status/358088536504811521,2013-07-18,2,"#MustRead,#Women","@AnupamPkher,@ApurvaBhelke,@SrBachchan,@PritishNandy",
banerjeerb,Rajib Banerjee,,@walaalolylovely @SrBachchan hope U will definitely get ur B'day blessings from our God.... ,http://twitter.com/banerjeerb/status/357211052028596224,2013-07-16,0,,"@walaalolylovely,@SrBachchan",
claudiasrkians,♥ Claudia SRKian ♥,,@rdarkknight @SrBachchan @iamsrk ^.^ ,http://twitter.com/claudiasrkians/status/357588867689357313,2013-07-17,0,,"@rdarkknight,@SrBachchan,@iamsrk",
rizkhan_k,Rizwan A  Khan,,"@SrBachchan ..sir we r nt in a state to afford u for promotion,,so if u could do it free wud have been a grt help:)  ",http://twitter.com/rizkhan_k/status/357973785057566723,2013-07-18,0,,@SrBachchan,http://t.co/pWZ9ui0sVt
devc_04,Dev.C,,@NarmeenMalik1 @aaliyahkhan_ @SrBachchan EEEEHHHHHHH ,http://twitter.com/devc_04/status/358249395004780545,2013-07-19,0,,"@NarmeenMalik1,@aaliyahkhan_,@SrBachchan",
mousumimukher13,EF Mousumi mukherjee,,"@SrBachchan DAY 1915(i) - Jalsa, Mumbai  July 13/14,  2013             Sat/Sun  1:50 am A most moving piece.. ",http://twitter.com/mousumimukher13/status/356150667385118720,2013-07-13,0,,@SrBachchan,
dr_spk,Shyam Kelavkar,,"@SrBachchan Sir, please retweet this interview of yours, its the best one with hardly any hits on youtube. Thankyou ",http://twitter.com/dr_spk/status/357215348589727744,2013-07-16,6,,@SrBachchan,
seharpisces,SEHRISH,,"“Love is seeking the missing piece to your happiness, make sure whoever you choose, fits in perfectly with your own ways.” @SrBachchan ",http://twitter.com/seharpisces/status/356283452787662850,2013-07-13,0,,@SrBachchan,
rjsadiasattar,SadiaSattar,,@SrBachchan your die hard fan from Pakistan & rj. Can I please interview you if feasible ??? Best ,http://twitter.com/rjsadiasattar/status/357605915131781122,2013-07-17,0,,@SrBachchan,
starfan107,Rishi,,@SrBachchan  ,http://twitter.com/starfan107/status/356332166491283456,2013-07-14,2,,@SrBachchan,
rjsadiasattar,SadiaSattar,,@SrBachchan your die hard fan from Pakistan & rj. Can I please interview you if feasible ??? Best ,http://twitter.com/rjsadiasattar/status/357605915131781122,2013-07-17,0,,@SrBachchan,
akhileshsony,№body,,@lyricistmeenu Mithai aa gayi aap ki ... daud ke aao :D >> @SrBachchan ,http://twitter.com/akhileshsony/status/356330837379264512,2013-07-14,0,,"@lyricistmeenu,@SrBachchan",
piyu044,✽ Prem's Priya ✽,,HAHA @SrBachchan is just Amazing! Kolahpuri Chappal lolzzz #Suhaag ,http://twitter.com/piyu044/status/358146308709679104,2013-07-19,0,#Suhaag,@SrBachchan,
rubina_bigb_ef,Rubina Mulchandani,,@SrBachchan that's a great thought sir.. will help spread awareness.. How are u? Long day today rite? U must b tired.. warm hugs.. :) ,http://twitter.com/rubina_bigb_ef/status/357595412011548672,2013-07-17,0,,@SrBachchan,
abhiash_indofc,AbhishekAishwaryaLuv,,"@walaalolylovely hehehe yup  @SrBachchan , we too excited too.... next month for satyagraha yay ",http://twitter.com/abhiash_indofc/status/357944145781854209,2013-07-18,0,,"@walaalolylovely,@SrBachchan",
anumalhotra2013,Anu Malhotra,,"@SrBachchan  good eve :) Music can get one into an altered state of consciousness, where our soul can soar into different realities.. ",http://twitter.com/anumalhotra2013/status/357223001072214017,2013-07-16,0,,@SrBachchan,
ilanasegev35,ilana segev- SINGER,,@saggar3489  very true  @SrBachchan ,http://twitter.com/ilanasegev35/status/356838849189654530,2013-07-15,0,,"@saggar3489,@SrBachchan",
abhiash_indofc,AbhishekAishwaryaLuv,,"OmG, .. No,...flooaded,..pls GOD help us,...help our city,...:( :( :( @srbachchan wishes us,... ",http://twitter.com/abhiash_indofc/status/356144357595815936,2013-07-13,0,,@srbachchan,
abhiash_indofc,AbhishekAishwaryaLuv,,"@walaalolylovely hehehe,..finally he @SrBachchan feel what us feel if he not give us love,..#opps ",http://twitter.com/abhiash_indofc/status/358317556131573761,2013-07-19,0,,"@walaalolylovely,@SrBachchan",
